ProtocolTime	Work

5	4.267520
10	8.584758
15	12.951579
20	17.277302
25	21.566829
30	25.881156
35	30.244873
40	34.775078
45	38.930526
50	43.280429
55	47.606918
60	52.023891
65	56.231357
70	60.565985
75	64.738851
80	69.093571
85	73.563336
90	78.011442
95	82.249920
100	86.590130
105	90.908956
110	95.349794
115	99.713121
120	103.814344
125	108.186679
130	112.487931
135	116.843795
140	121.192413
145	125.425759
150	129.947418
155	134.261214
160	138.531741
165	142.937460
170	147.216472
175	151.418696
180	155.979971
185	160.221140
190	164.724126
195	168.943299
200	173.262163
