ProtocolTime	Work

5	15.589628
10	8.960151
15	7.382721
20	6.654168
25	6.607122
30	6.908658
35	7.245557
40	7.483063
45	8.149273
50	8.410407
55	9.263324
60	10.236830
65	10.442540
70	11.141400
75	11.464593
80	12.110479
85	13.018266
90	13.889226
95	14.277095
100	15.214648
105	15.549100
110	16.559502
115	16.910078
120	17.788006
125	18.498093
130	18.742949
135	20.169949
140	19.940358
145	21.734854
150	22.040597
155	22.759170
160	23.217704
165	23.805422
170	24.771434
175	25.471230
180	26.553092
185	27.375390
190	27.730448
195	28.935590
200	28.734340
