ProtocolTime	Work

5	12.015780
10	24.358534
15	36.525257
20	48.990724
25	60.961848
30	73.195025
35	85.442763
40	97.923479
45	110.324572
50	122.130483
55	134.567076
60	146.619125
65	159.246734
70	171.449786
75	183.464804
80	195.573424
85	208.335066
90	220.102431
95	232.621657
100	244.974573
105	256.983118
110	269.698328
115	281.539678
120	293.789959
125	305.864675
130	318.167666
135	330.702190
140	342.782819
145	355.248372
150	367.362961
155	379.939342
160	391.572223
165	403.822094
170	416.510075
175	428.152498
180	440.887100
185	452.808802
190	465.012439
195	476.830903
200	489.827965
