ProtocolTime	Work

5	1.439531
10	2.997707
15	4.469688
20	6.038406
25	7.627664
30	9.132413
35	10.695136
40	12.176180
45	13.726717
50	15.118138
55	16.768285
60	18.256227
65	19.756154
70	21.369342
75	22.721974
80	24.423548
85	25.838542
90	27.337335
95	29.072854
100	30.466073
105	32.180332
110	33.702611
115	35.012470
120	36.514464
125	37.981184
130	39.739399
135	41.218707
140	42.621157
145	44.278370
150	45.831702
155	47.302728
160	48.753283
165	50.519620
170	51.732987
175	53.612818
180	55.166052
185	56.502686
190	58.002555
195	59.740601
200	60.960749
