ProtocolTime	Work

5	4.003326
10	8.297018
15	12.697139
20	17.064578
25	21.262698
30	25.481557
35	29.896648
40	34.319843
45	38.656560
50	43.080348
55	47.234181
60	51.327436
65	56.012039
70	60.650624
75	64.909766
80	69.124959
85	73.412352
90	77.511064
95	81.595370
100	86.268071
105	90.474484
110	95.080591
115	99.067669
120	103.063756
125	108.075597
130	112.034300
135	116.478601
140	121.571468
145	125.183068
150	129.039866
155	134.147236
160	137.840431
165	142.823612
170	146.981502
175	151.522862
180	155.291407
185	159.477241
190	164.333613
195	168.213055
200	173.208978
