Time	Work

10.000000	821.427369
15.000000	618.105640
20.000000	536.993811
25.000000	504.981903
30.000000	516.914047
35.000000	518.241542
40.000000	528.663455
45.000000	548.024240
50.000000	561.986111
55.000000	596.742147
60.000000	617.816819
65.000000	666.895241
70.000000	681.084414
75.000000	738.428378
80.000000	742.787676
85.000000	790.568039
90.000000	851.745111
95.000000	869.173536
100.000000	913.203969
105.000000	956.667459
