Time	Work

10.000000	749.355072
15.000000	509.811059
20.000000	385.988371
25.000000	311.983020
30.000000	265.693106
35.000000	233.449836
40.000000	210.642385
45.000000	193.898813
50.000000	178.124652
55.000000	169.892252
60.000000	159.511734
65.000000	153.113508
70.000000	148.867022
75.000000	143.905560
80.000000	139.940008
85.000000	141.111391
90.000000	134.677491
95.000000	135.879644
100.000000	133.357108
105.000000	129.449908
