Time	Work

10.000000	769.240524
15.000000	537.158588
20.000000	422.717048
25.000000	357.159874
30.000000	322.754308
35.000000	298.965839
40.000000	286.533135
45.000000	276.488810
50.000000	270.510699
55.000000	273.796365
60.000000	271.266717
65.000000	274.823716
70.000000	278.533123
75.000000	281.464591
80.000000	285.869502
85.000000	301.147107
90.000000	300.543037
95.000000	310.784541
100.000000	319.325332
105.000000	321.882259
