ProtocolTime	Work

5	1.355547
15	1.240038
25	1.584776
35	1.963968
45	2.693851
55	3.058395
65	3.236196
75	3.811092
85	4.298631
95	4.619563
105	5.093689
115	5.676440
125	6.614665
135	6.990027
145	7.291837
155	8.187901
165	8.136746
175	9.186945
185	8.925740
195	10.331753
