ProtocolTime	Work

5	1.079739
15	3.252940
25	5.460143
35	7.636969
45	9.838551
55	12.026473
65	14.321287
75	16.461603
85	18.587003
95	20.801535
105	23.002211
115	25.212120
125	27.401165
135	29.618915
145	31.706235
155	33.925165
165	36.191913
175	38.327114
185	40.549483
195	42.687302
