ProtocolTime	Work

5	0.480000
15	0.160000
25	0.096000
35	0.068571
45	0.053333
55	0.043636
65	0.036923
75	0.032000
85	0.028235
95	0.025263
105	0.022857
115	0.020870
125	0.019200
135	0.017778
145	0.016552
155	0.015484
165	0.014545
175	0.013714
185	0.012973
195	0.012308
