ProtocolTime	Work

5	0.518481
15	1.575951
25	2.690159
35	3.704361
45	4.894157
55	6.089434
65	7.205996
75	8.197272
85	9.272549
95	10.416169
105	11.561878
115	12.623256
125	13.640288
135	14.690439
145	15.772098
155	16.918612
165	17.998377
175	19.293283
185	20.245055
195	21.093253
