ProtocolTime	Work

5	0.711844
10	1.486199
15	2.213503
20	3.003189
25	3.776568
30	4.498541
35	5.348869
40	6.024754
45	6.888207
50	7.570377
55	8.380243
60	9.195247
65	9.899049
70	10.654557
75	11.502971
80	12.112263
85	12.989759
90	13.754455
95	14.474872
100	15.286838
105	15.955514
110	16.873821
115	17.651000
120	18.254853
125	19.052005
130	19.775679
135	20.543254
140	21.343036
145	22.182964
150	22.871204
155	23.725754
160	24.348465
165	25.154278
170	25.909027
175	26.650405
180	27.526345
185	28.172586
190	28.841613
195	29.775316
200	30.375291
