ProtocolTime	Work

5	0.603605
10	1.220209
15	1.829474
20	2.445675
25	3.053409
30	3.669218
35	4.281755
40	4.899944
45	5.505514
50	6.113398
55	6.741531
60	7.344508
65	7.932888
70	8.562467
75	9.183292
80	9.793684
85	10.402629
90	11.008761
95	11.631426
100	12.246652
105	12.842781
110	13.469139
115	14.100040
120	14.685614
125	15.308469
130	15.948839
135	16.523660
140	17.143906
145	17.754864
150	18.383654
155	18.984068
160	19.577813
165	20.216550
170	20.817013
175	21.424769
180	22.073221
185	22.632217
190	23.260672
195	23.851322
200	24.499467
