ProtocolTime	Work

5	0.287939
10	0.595263
15	0.902622
20	1.212430
25	1.501866
30	1.813395
35	2.119556
40	2.424910
45	2.741920
50	3.052760
55	3.359029
60	3.666117
65	3.952554
70	4.252306
75	4.572393
80	4.889953
85	5.153625
90	5.491343
95	5.812461
100	6.121760
105	6.388092
110	6.720577
115	7.003859
120	7.308605
125	7.599829
130	7.953216
135	8.235234
140	8.590128
145	8.830404
150	9.166380
155	9.458533
160	9.766172
165	10.046916
170	10.396591
175	10.680322
180	11.019671
185	11.296689
190	11.594474
195	11.892127
200	12.234599
