ProtocolTime	Work

5	6039.561410
10	3050.674351
15	2093.569781
20	1618.689715
25	1347.373921
30	1182.779717
35	1073.269871
40	979.677429
45	925.649315
50	897.939579
55	873.092871
60	845.373799
65	859.386245
70	866.033318
75	853.315430
80	838.870924
85	873.072099
90	879.403415
95	905.326525
100	921.702944
105	932.602574
110	924.339738
115	967.299955
120	954.822332
125	991.440652
130	1001.359679
135	1069.581860
140	1066.107501
145	1107.175209
150	1104.466334
155	1095.682522
160	1161.519762
165	1165.585229
170	1193.482230
175	1230.404023
180	1287.086227
185	1285.483284
190	1284.412872
195	1293.346335
200	1365.287872
205	1378.160801
210	1390.091662
215	1436.557818
220	1456.033834
225	1518.677614
230	1526.923697
235	1536.401073
240	1584.405885
245	1593.389738
250	1613.561676
255	1657.772010
260	1720.176647
265	1740.552427
270	1767.590534
275	1738.232477
280	1772.756412
285	1820.490247
290	1852.348672
295	1845.428269
300	1911.964665
