ProtocolTime	Work

5	6247.378888
10	3466.782223
15	2756.558254
20	2452.985027
25	2430.976200
30	2497.652883
35	2603.573765
40	2715.449855
45	2887.245375
50	2928.767802
55	3125.556431
60	3488.249928
65	3544.346054
70	3803.356249
75	3957.550356
80	4215.129726
85	4308.198262
90	4701.960678
95	4862.041744
100	5104.926730
105	5351.574218
110	5570.452877
115	5781.616884
120	5968.225601
125	6372.164323
130	6421.750954
135	6795.315823
140	6758.066327
145	7150.854203
150	7356.898261
155	7805.551634
160	7693.857618
165	8054.303262
170	8370.474666
175	8522.772529
180	9027.634976
185	8865.423296
190	9197.036560
195	9431.508288
200	9807.198477
205	10086.202279
210	10310.250114
215	10385.707047
220	10647.991713
225	11171.083451
230	10950.620119
235	11373.563415
240	11473.148173
245	11729.581033
250	12115.251386
255	12458.032795
260	12984.774146
265	12580.740662
270	13258.626838
275	13257.942992
280	13408.177225
285	13544.628507
290	14061.946870
295	14068.868760
300	14217.475495
