CPTime	InternalTime

100.10	4329.70
150.10	6619.30
200.10	8480.80
250.10	10878.10
300.10	12732.30
350.00	15128.10
400.00	17047.90
450.00	19260.40
500.00	21562.80
550.00	23692.60
600.00	25959.50
650.00	27986.90
700.00	29710.60
750.00	32250.10
800.00	34256.20
850.00	36752.50
900.00	39006.60
950.00	40890.10
1000.00	42939.70
1050.00	44902.50
1100.00	46963.90
1150.00	49468.50
1200.00	51789.30
1250.10	53355.60
1300.10	55862.50
1350.10	57431.50
1400.10	59883.40
1450.10	61832.10
1500.10	64455.60
1550.10	66407.20
1600.10	69061.30
1650.10	70839.40
1700.10	72759.10
1750.10	75260.10
1800.10	77274.70
1850.10	79744.30
1900.10	81432.10
1950.10	84198.70
2000.10	86489.30
2050.10	87876.80
2100.10	90323.00
2150.10	92408.10
2200.10	95264.10
2250.10	96487.60
2300.10	98014.70
2350.10	101368.30
2400.10	102486.10
2450.10	105341.20
2500.10	107467.60
2550.10	108936.20
2600.10	111475.10
2650.10	113511.50
2700.10	115486.50
2750.10	118012.60
2800.10	120212.40
2850.10	121654.90
2900.10	124814.40
2950.10	126561.70
3000.10	129023.20
3050.10	130584.90
3100.10	132859.90
3150.10	135037.60
3200.10	136597.00
3250.10	139522.60
3300.10	141667.30
3350.10	144086.50
3400.10	146421.70
3450.10	148321.00
3500.10	149624.10
3550.10	152385.90
