ProtocolTime	Work

100	155.231921
150	68.570689
200	40.039501
250	25.441434
300	18.472854
350	13.666575
400	9.917965
450	8.592536
500	7.303508
550	6.245477
600	5.640523
650	4.783672
700	4.150682
750	3.709269
800	2.547590
850	2.504173
900	2.563739
950	2.335393
1000	2.499713
1050	1.690958
1100	1.699597
1150	1.927901
1200	1.494319
1250	1.603842
1300	1.561463
1350	1.393118
1400	1.166533
1450	1.079083
1500	1.085753
1550	0.876727
1600	0.773888
1650	1.185621
1700	0.877569
1750	0.765013
1800	0.857603
1850	0.711665
1900	0.580251
1950	0.714699
2000	0.733965
2050	0.613687
2100	0.599387
2150	0.676284
2200	0.508653
2250	0.593085
2300	0.512399
2350	0.645286
2400	0.543600
2450	0.523651
2500	0.458730
2550	0.614087
2600	0.462531
2650	0.340917
2700	0.336892
2750	0.436130
2800	0.379581
2850	0.440722
2900	0.526314
2950	0.391571
3000	0.357847
3050	0.423074
3100	0.311168
3150	0.454927
3200	0.255403
3250	0.394234
3300	0.241582
3350	0.351440
3400	0.248271
3450	0.212747
3500	0.219857
3550	0.262763
