CPTime	InternalTime

100.10	161.30
150.10	240.40
200.10	314.30
250.10	390.80
300.10	474.00
350.00	569.60
400.00	641.50
450.00	728.10
500.00	807.50
550.00	877.00
600.00	964.60
650.00	1037.80
700.00	1135.70
750.00	1202.30
800.00	1286.60
850.00	1359.70
900.00	1430.10
950.00	1524.50
1000.00	1601.70
1050.00	1657.00
1100.00	1756.20
1150.00	1840.90
1200.00	1908.70
1250.10	2003.50
1300.10	2066.90
1350.10	2157.50
1400.10	2247.00
1450.10	2312.70
1500.10	2387.90
1550.10	2474.30
1600.10	2564.30
1650.10	2643.30
1700.10	2727.70
1750.10	2783.10
1800.10	2864.20
1850.10	2951.10
1900.10	3041.10
1950.10	3102.30
2000.10	3196.50
2050.10	3276.40
2100.10	3353.30
2150.10	3432.70
2200.10	3519.10
2250.10	3572.30
2300.10	3673.10
2350.10	3767.70
2400.10	3849.30
2450.10	3904.20
2500.10	3999.10
2550.10	4088.50
2600.10	4175.20
2650.10	4214.50
2700.10	4292.20
2750.10	4398.70
2800.10	4459.40
2850.10	4564.30
2900.10	4616.20
2950.10	4710.70
3000.10	4788.90
3050.10	4908.60
3100.10	4946.50
3150.10	5009.30
3200.10	5112.00
3250.10	5195.40
3300.10	5269.70
3350.10	5344.10
3400.10	5434.30
3450.10	5518.30
3500.10	5594.90
3550.10	5669.00
