CPTime	InternalTime

100.10	676.90
150.10	1029.70
200.10	1352.50
250.10	1687.10
300.10	2060.60
350.00	2367.30
400.00	2702.10
450.00	3055.00
500.00	3366.50
550.00	3739.50
600.00	4068.50
650.00	4430.50
700.00	4702.60
750.00	5079.30
800.00	5396.10
850.00	5699.80
900.00	6110.10
950.00	6457.70
1000.00	6792.10
1050.00	7072.10
1100.00	7420.60
1150.00	7784.10
1200.00	8158.10
1250.10	8393.70
1300.10	8790.70
1350.10	9081.10
1400.10	9470.10
1450.10	9786.10
1500.10	10117.90
1550.10	10348.10
1600.10	10752.60
1650.10	11137.30
1700.10	11446.60
1750.10	11785.30
1800.10	12163.60
1850.10	12342.30
1900.10	12779.20
1950.10	13214.00
2000.10	13508.90
2050.10	13768.40
2100.10	14142.90
2150.10	14680.90
2200.10	14826.50
2250.10	15182.30
2300.10	15476.00
2350.10	15791.70
2400.10	16106.40
2450.10	16541.20
2500.10	16768.10
2550.10	17200.90
2600.10	17595.70
2650.10	17761.70
2700.10	18170.50
2750.10	18519.10
2800.10	18901.60
2850.10	19259.30
2900.10	19653.30
2950.10	19864.60
3000.10	20309.40
3050.10	20641.60
3100.10	20883.30
3150.10	21310.30
3200.10	21490.90
3250.10	21909.70
3300.10	22365.30
3350.10	22640.50
3400.10	22934.00
3450.10	23332.50
3500.10	23688.10
3550.10	23949.60
