CPTime	InternalTime

100.10	2220.10
150.10	3406.90
200.10	4506.90
250.10	5638.60
300.10	6762.90
350.00	7888.60
400.00	8991.20
450.00	10040.20
500.00	11358.10
550.00	12289.30
600.00	13569.70
650.00	14424.10
700.00	15654.30
750.00	16773.30
800.00	17954.00
850.00	19025.50
900.00	20116.30
950.00	21344.50
1000.00	22270.50
1050.00	23384.10
1100.00	24556.50
1150.00	25732.10
1200.00	27051.30
1250.10	28010.30
1300.10	29115.10
1350.10	30126.50
1400.10	31600.50
1450.10	32568.30
1500.10	33672.10
1550.10	34563.30
1600.10	35986.60
1650.10	37099.50
1700.10	38068.90
1750.10	39212.10
1800.10	40060.90
1850.10	41507.80
1900.10	42747.70
1950.10	44074.90
2000.10	44629.80
2050.10	46139.10
2100.10	47196.90
2150.10	47889.20
2200.10	49501.70
2250.10	50938.90
2300.10	51951.80
2350.10	52805.50
2400.10	53744.80
2450.10	55399.60
2500.10	56546.10
2550.10	57132.70
2600.10	58297.30
2650.10	59376.10
2700.10	60753.70
2750.10	61989.90
2800.10	62250.10
2850.10	63879.30
2900.10	64697.60
2950.10	66254.20
3000.10	67422.30
3050.10	68137.00
3100.10	69642.70
3150.10	70438.60
3200.10	72112.30
3250.10	73027.00
3300.10	74095.60
3350.10	74858.10
3400.10	76233.40
3450.10	77510.60
3500.10	78418.30
3550.10	79546.60
