CPTime	InternalTime

100.10	167.10
150.10	232.10
200.10	314.00
250.10	398.30
300.10	476.70
350.00	566.50
400.00	635.20
450.00	713.30
500.00	794.20
550.00	884.90
600.00	957.90
650.00	1046.90
700.00	1120.90
750.00	1196.10
800.00	1270.10
850.00	1365.10
900.00	1425.50
950.00	1516.00
1000.00	1601.80
1050.00	1674.70
1100.00	1763.90
1150.00	1834.10
1200.00	1911.50
1250.10	2006.30
1300.10	2078.00
1350.10	2164.50
1400.10	2233.60
1450.10	2300.10
1500.10	2381.90
1550.10	2464.50
1600.10	2554.00
1650.10	2619.60
1700.10	2710.40
1750.10	2791.60
1800.10	2892.20
1850.10	2947.30
1900.10	3030.40
1950.10	3118.30
2000.10	3206.30
2050.10	3258.40
2100.10	3371.70
2150.10	3423.00
2200.10	3523.30
2250.10	3601.70
2300.10	3674.10
2350.10	3766.10
2400.10	3847.10
2450.10	3924.10
2500.10	4028.90
2550.10	4063.10
2600.10	4141.10
2650.10	4220.80
2700.10	4329.70
2750.10	4389.70
2800.10	4490.30
2850.10	4542.50
2900.10	4597.00
2950.10	4688.80
3000.10	4802.90
3050.10	4869.80
3100.10	4963.60
3150.10	5036.70
3200.10	5128.70
3250.10	5185.10
3300.10	5270.90
3350.10	5368.00
3400.10	5441.90
3450.10	5498.70
3500.10	5602.50
3550.10	5690.50
