ProtocolTime	Work

100	135.688653
150	64.070915
200	40.783977
250	32.119639
300	24.741163
350	22.529378
400	21.202123
450	18.974031
500	19.621693
550	19.776293
600	19.482112
650	19.252000
700	21.164248
750	20.719810
800	20.842921
850	21.515548
900	23.217656
950	22.564165
1000	24.899437
1050	24.244437
1100	26.417889
1150	27.060802
1200	27.522834
1250	27.888214
1300	29.234408
1350	28.785575
1400	30.118155
1450	30.757944
1500	31.444025
1550	33.986199
1600	32.755911
1650	35.502962
1700	34.372714
1750	37.157866
1800	36.684704
1850	37.382942
1900	37.520554
1950	39.281605
2000	38.680905
2050	42.505966
2100	41.535450
2150	43.016532
2200	41.923384
2250	44.633830
2300	44.941093
2350	46.257533
2400	46.394805
2450	46.305316
2500	48.594983
2550	52.438287
2600	49.862032
2650	50.547142
2700	52.788908
2750	52.550808
2800	53.884555
2850	54.300503
2900	55.206246
2950	56.713390
3000	58.222888
3050	59.790317
3100	59.492164
3150	60.541054
3200	61.562620
3250	63.315255
3300	63.384134
3350	63.402967
3400	64.931559
3450	63.722579
3500	66.776772
3550	66.185878
