CPTime	InternalTime

100.10	8252.20
150.10	12571.90
200.10	16398.70
250.10	20804.00
300.10	24813.30
350.00	28966.70
400.00	33433.50
450.00	37680.10
500.00	41574.10
550.00	45304.90
600.00	50746.90
650.00	53679.10
700.00	58464.40
750.00	63860.90
800.00	68093.10
850.00	70943.30
900.00	75352.30
950.00	79530.10
1000.00	83320.90
1050.00	87992.90
1100.00	92538.10
1150.00	96133.20
1200.00	99545.70
1250.10	104417.90
1300.10	109032.90
1350.10	113030.50
1400.10	115872.10
1450.10	121048.50
1500.10	125751.70
1550.10	129724.50
1600.10	133971.30
1650.10	137830.10
1700.10	141331.50
1750.10	145787.20
1800.10	150548.90
1850.10	154333.90
1900.10	159869.80
1950.10	162589.30
2000.10	166795.30
2050.10	172380.10
2100.10	175384.80
2150.10	179646.10
2200.10	184504.90
2250.10	187785.10
2300.10	192537.10
2350.10	195419.30
2400.10	200942.10
2450.10	204363.10
2500.10	210358.60
2550.10	212442.80
2600.10	217205.20
2650.10	220392.00
2700.10	226454.50
2750.10	230899.90
2800.10	234124.90
2850.10	238916.60
2900.10	242884.10
2950.10	246841.10
3000.10	250458.10
3050.10	253701.70
3100.10	258753.70
3150.10	263056.60
3200.10	266994.10
3250.10	270947.10
3300.10	276712.90
3350.10	278980.70
3400.10	285776.10
3450.10	288188.00
3500.10	292668.10
3550.10	296946.10
