ProtocolTime	Work

100	33.983122
150	37.586070
200	39.547618
250	41.446195
300	45.925379
350	45.876752
400	49.367919
450	53.515708
500	58.029889
550	57.248411
600	62.474813
650	63.711675
700	67.746136
750	67.091542
800	73.798738
850	74.494357
900	76.401235
950	79.124147
1000	83.772826
1050	85.096502
1100	87.597416
1150	93.961120
1200	95.674098
1250	98.126784
1300	98.815834
1350	101.051747
1400	108.777994
1450	110.179351
1500	112.782443
1550	113.473426
1600	117.508411
1650	120.256896
1700	122.615275
1750	126.881011
1800	125.597499
1850	134.198645
1900	130.333565
1950	138.355756
2000	140.920972
2050	140.884620
2100	144.309823
2150	147.272934
2200	150.412630
2250	153.920180
2300	154.294499
2350	156.769745
2400	163.164010
2450	164.212026
2500	167.466965
2550	169.242830
2600	170.680183
2650	173.566819
2700	181.427474
2750	179.758672
2800	184.888104
2850	187.468850
2900	187.681114
2950	188.610322
3000	193.830665
3050	195.017945
3100	196.883433
3150	200.906684
3200	207.872166
3250	208.541492
3300	210.450883
3350	216.487815
3400	213.925560
3450	217.604216
3500	220.533601
3550	224.503783
