ProtocolTime	Work

100	47.515980
150	50.127885
200	55.535360
250	60.413563
300	62.521094
350	66.252414
400	68.686048
450	71.080872
500	71.938306
550	78.910019
600	81.172242
650	84.199502
700	87.545799
750	91.121701
800	94.456334
850	98.214846
900	100.032120
950	101.803865
1000	109.626836
1050	113.727534
1100	114.590929
1150	116.265995
1200	119.332762
1250	121.475537
1300	125.967663
1350	130.941316
1400	134.239626
1450	138.562872
1500	140.338245
1550	144.684555
1600	148.453785
1650	150.356243
1700	155.593407
1750	157.991772
1800	159.059371
1850	161.503827
1900	165.254849
1950	172.268306
2000	176.548203
2050	174.386060
2100	179.293073
2150	183.396448
2200	192.140871
2250	189.451591
2300	190.286454
2350	193.206200
2400	203.119949
2450	204.759408
2500	210.266842
2550	213.797618
2600	213.363470
2650	219.228604
2700	217.773487
2750	226.776708
2800	229.988771
2850	227.542216
2900	234.290993
2950	232.999021
3000	241.239357
3050	241.191657
3100	245.838987
3150	250.381484
3200	253.020064
3250	255.060768
3300	259.575996
3350	261.925196
3400	265.470884
3450	271.658267
3500	268.915113
3550	277.860605
