ProtocolTime	Work

100	137.749437
150	70.417708
200	49.732137
250	40.300041
300	35.015044
350	36.008999
400	35.789579
450	37.703615
500	38.998573
550	39.223308
600	43.550701
650	44.806142
700	47.084751
750	48.724971
800	53.020364
850	55.306117
900	56.706197
950	60.758247
1000	62.634850
1050	68.870500
1100	70.465878
1150	73.257000
1200	74.093752
1250	76.573741
1300	80.130326
1350	83.728109
1400	85.564245
1450	89.143285
1500	91.285591
1550	94.107680
1600	95.403327
1650	102.799238
1700	104.781539
1750	104.131878
1800	106.795259
1850	112.057163
1900	112.500567
1950	117.544475
2000	119.428430
2050	122.381442
2100	125.808747
2150	129.405316
2200	132.292213
2250	135.182360
2300	136.771167
2350	139.169324
2400	143.533584
2450	146.418947
2500	145.488825
2550	150.414077
2600	157.094904
2650	156.933326
2700	161.134906
2750	164.375362
2800	168.417225
2850	170.671550
2900	171.150633
2950	173.633285
3000	177.047040
3050	179.421072
3100	182.434396
3150	187.671823
3200	187.513004
3250	191.512400
3300	193.714902
3350	199.486320
3400	203.005240
3450	200.116791
3500	206.287321
3550	209.436403
