CPTime	InternalTime

100.10	1197.10
150.10	1786.30
200.10	2408.10
250.10	3012.50
300.10	3620.10
350.00	4265.60
400.00	4795.30
450.00	5425.70
500.00	6006.70
550.00	6536.30
600.00	7277.60
650.00	7866.10
700.00	8449.10
750.00	9134.50
800.00	9679.90
850.00	10218.70
900.00	10886.50
950.00	11349.10
1000.00	12048.10
1050.00	12544.50
1100.00	13183.30
1150.00	13912.60
1200.00	14496.10
1250.10	15198.50
1300.10	15639.10
1350.10	16173.90
1400.10	16848.80
1450.10	17334.50
1500.10	18041.20
1550.10	18596.10
1600.10	19381.80
1650.10	19898.60
1700.10	20609.40
1750.10	21114.10
1800.10	21585.60
1850.10	22374.10
1900.10	22894.30
1950.10	23532.70
2000.10	24030.10
2050.10	24684.10
2100.10	25356.90
2150.10	26026.10
2200.10	26392.90
2250.10	27094.30
2300.10	27616.10
2350.10	28362.50
2400.10	28975.10
2450.10	29583.10
2500.10	30156.90
2550.10	30930.10
2600.10	31521.70
2650.10	32085.10
2700.10	32277.70
2750.10	33064.30
2800.10	33633.90
2850.10	34333.00
2900.10	34967.60
2950.10	35689.90
3000.10	36204.40
3050.10	36664.30
3100.10	37287.70
3150.10	38094.50
3200.10	38268.10
3250.10	38941.30
3300.10	39809.10
3350.10	40355.10
3400.10	41052.10
3450.10	41485.10
3500.10	42302.40
3550.10	42847.00
