ProtocolTime	Work

100	181.870260
150	80.785528
200	48.269038
250	30.672093
300	22.003252
350	16.553930
400	12.669800
450	10.355174
500	8.312097
550	6.962650
600	5.617388
650	5.175027
700	4.648733
750	4.099728
800	3.491406
850	2.952488
900	3.136898
950	2.374314
1000	2.462106
1050	2.281946
1100	2.049120
1150	1.879501
1200	1.621095
1250	1.750097
1300	1.619113
1350	1.403684
1400	1.408852
1450	1.181199
1500	1.047122
1550	1.260591
1600	1.154627
1650	1.164480
1700	0.942594
1750	0.872420
1800	0.767114
1850	0.862923
1900	0.819905
1950	0.965570
2000	0.762897
2050	0.649189
2100	0.618824
2150	0.849746
2200	0.730647
2250	0.534835
2300	0.709873
2350	0.741278
2400	0.646874
2450	0.642974
2500	0.594387
2550	0.548399
2600	0.614441
2650	0.495313
2700	0.456754
2750	0.548722
2800	0.430005
2850	0.332199
2900	0.398780
2950	0.413321
3000	0.421951
3050	0.372584
3100	0.286407
3150	0.398678
3200	0.510747
3250	0.151434
3300	0.256164
3350	0.397144
3400	0.493053
3450	0.496830
3500	0.309734
3550	0.295151
