CPTime	InternalTime

100.10	158.20
150.10	236.30
200.10	314.80
250.10	396.60
300.10	483.30
350.00	561.70
400.00	640.90
450.00	718.10
500.00	791.50
550.00	878.80
600.00	961.70
650.00	1049.50
700.00	1113.70
750.00	1198.40
800.00	1276.50
850.00	1345.10
900.00	1419.70
950.00	1527.40
1000.00	1605.30
1050.00	1666.30
1100.00	1753.70
1150.00	1836.40
1200.00	1897.80
1250.10	1996.60
1300.10	2075.80
1350.10	2150.70
1400.10	2224.50
1450.10	2317.60
1500.10	2394.10
1550.10	2479.30
1600.10	2557.30
1650.10	2639.90
1700.10	2738.80
1750.10	2822.70
1800.10	2877.90
1850.10	2936.40
1900.10	3039.20
1950.10	3127.30
2000.10	3190.10
2050.10	3288.40
2100.10	3366.40
2150.10	3439.00
2200.10	3510.20
2250.10	3591.20
2300.10	3691.70
2350.10	3767.00
2400.10	3841.40
2450.10	3929.00
2500.10	3984.30
2550.10	4085.30
2600.10	4148.10
2650.10	4230.50
2700.10	4317.40
2750.10	4417.70
2800.10	4472.20
2850.10	4553.80
2900.10	4635.50
2950.10	4729.30
3000.10	4782.10
3050.10	4882.70
3100.10	4971.30
3150.10	5060.40
3200.10	5131.50
3250.10	5198.10
3300.10	5265.40
3350.10	5353.30
3400.10	5425.90
3450.10	5497.00
3500.10	5583.30
3550.10	5672.40
