ProtocolTime	Work

100	125.962394
150	55.547092
200	31.930924
250	20.681337
300	14.308830
350	10.543267
400	8.842504
450	6.548741
500	5.473568
550	4.233268
600	3.979566
650	3.453483
700	2.912986
750	2.728965
800	2.077613
850	1.786934
900	2.024189
950	1.396773
1000	1.627148
1050	1.219332
1100	1.250461
1150	1.218748
1200	1.034986
1250	0.826441
1300	1.041883
1350	0.751749
1400	0.846773
1450	0.551304
1500	0.762715
1550	0.537182
1600	0.430321
1650	0.604989
1700	0.468779
1750	0.489068
1800	0.547468
1850	0.460549
1900	0.429090
1950	0.661525
2000	0.527705
2050	0.282235
2100	0.369129
2150	0.285708
2200	0.260277
2250	0.378421
2300	0.220115
2350	0.203204
2400	0.325820
2450	0.300805
2500	0.308830
2550	0.252192
2600	0.311066
2650	0.299976
2700	0.274637
2750	0.206318
2800	0.241710
2850	0.160930
2900	0.257031
2950	0.165128
3000	0.168988
3050	0.215552
3100	0.215398
3150	0.211216
3200	0.225733
3250	0.203254
3300	0.191625
3350	0.261834
3400	0.117843
3450	0.194815
3500	0.189776
3550	0.116352
