ProtocolTime	Work

100	293.180243
150	168.055972
200	120.781487
250	102.057983
300	92.887597
350	92.304714
400	88.984309
450	87.651386
500	89.715657
550	90.835772
600	91.408727
650	97.465390
700	96.449127
750	101.733001
800	104.431991
850	109.309915
900	113.658883
950	110.575097
1000	115.570962
1050	121.660311
1100	124.706173
1150	128.006071
1200	131.461603
1250	131.017184
1300	138.287283
1350	141.798340
1400	143.105926
1450	150.040109
1500	150.970654
1550	157.500455
1600	158.004219
1650	160.320538
1700	162.808207
1750	169.438841
1800	171.286548
1850	176.218771
1900	180.346475
1950	180.249651
2000	183.844574
2050	188.761551
2100	193.430432
2150	200.090396
2200	199.134559
2250	200.825896
2300	208.012190
2350	212.839452
2400	212.087760
2450	216.918075
2500	221.662636
2550	224.983573
2600	227.036907
2650	231.587282
2700	235.064321
2750	236.128910
2800	240.723511
2850	240.771346
2900	248.595991
2950	251.121864
3000	257.903241
3050	261.304824
3100	263.621090
3150	263.944368
3200	272.744691
3250	272.619990
3300	278.081865
3350	280.080673
3400	279.454082
3450	290.489018
3500	293.677264
3550	296.724048
