CPTime	InternalTime

100.10	689.50
150.10	1002.10
200.10	1372.00
250.10	1687.10
300.10	2027.40
350.00	2337.10
400.00	2709.70
450.00	3015.20
500.00	3358.00
550.00	3695.10
600.00	4084.60
650.00	4388.00
700.00	4705.70
750.00	5020.90
800.00	5437.70
850.00	5734.90
900.00	6072.40
950.00	6381.10
1000.00	6715.10
1050.00	7092.90
1100.00	7469.70
1150.00	7809.00
1200.00	8061.70
1250.10	8497.30
1300.10	8796.30
1350.10	9108.70
1400.10	9421.70
1450.10	9817.30
1500.10	10140.10
1550.10	10477.10
1600.10	10778.00
1650.10	11161.30
1700.10	11476.60
1750.10	11800.90
1800.10	12110.50
1850.10	12534.10
1900.10	12796.10
1950.10	13169.30
2000.10	13511.10
2050.10	13858.10
2100.10	14042.70
2150.10	14500.90
2200.10	14862.20
2250.10	15152.50
2300.10	15516.10
2350.10	15844.60
2400.10	16239.10
2450.10	16529.20
2500.10	16852.90
2550.10	17166.60
2600.10	17600.90
2650.10	17888.50
2700.10	18280.10
2750.10	18505.40
2800.10	18847.30
2850.10	19332.10
2900.10	19633.70
2950.10	19859.50
3000.10	20232.40
3050.10	20547.00
3100.10	21005.50
3150.10	21264.20
3200.10	21537.20
3250.10	21901.30
3300.10	22379.80
3350.10	22608.40
3400.10	22912.90
3450.10	23319.30
3500.10	23578.10
3550.10	23934.70
