ProtocolTime	Work

100	252.544853
150	115.760890
200	65.730472
250	43.081249
300	30.849175
350	23.417668
400	17.939305
450	14.780697
500	12.410338
550	10.531795
600	8.828173
650	8.691153
700	6.662017
750	5.994318
800	5.377860
850	5.318499
900	4.310900
950	3.942256
1000	3.843925
1050	3.582938
1100	3.276609
1150	3.030951
1200	2.683514
1250	2.412129
1300	2.734620
1350	2.384658
1400	2.182317
1450	2.290191
1500	2.147023
1550	2.066281
1600	1.583480
1650	2.061020
1700	1.396700
1750	1.494218
1800	1.194865
1850	1.364323
1900	1.457303
1950	1.238420
2000	1.547058
2050	1.136071
2100	1.237608
2150	0.879676
2200	1.160237
2250	0.961523
2300	0.973613
2350	1.240972
2400	0.950563
2450	0.886997
2500	0.890150
2550	0.952576
2600	0.735894
2650	0.984072
2700	0.938952
2750	0.695018
2800	0.582439
2850	0.504386
2900	0.963408
2950	0.687592
3000	0.980527
3050	0.738972
3100	0.670634
3150	0.827049
3200	0.945001
3250	0.751451
3300	0.658675
3350	0.743614
3400	0.643193
3450	0.797838
3500	0.618246
3550	0.555594
