CPTime	InternalTime

100.10	394.90
150.10	590.90
200.10	797.40
250.10	1003.60
300.10	1222.30
350.00	1402.30
400.00	1618.90
450.00	1776.70
500.00	1994.80
550.00	2164.10
600.00	2382.20
650.00	2572.60
700.00	2733.30
750.00	2935.60
800.00	3191.10
850.00	3381.10
900.00	3602.10
950.00	3781.10
1000.00	3971.50
1050.00	4175.30
1100.00	4439.50
1150.00	4551.60
1200.00	4797.10
1250.10	5032.10
1300.10	5198.10
1350.10	5408.10
1400.10	5572.00
1450.10	5840.20
1500.10	6006.10
1550.10	6216.60
1600.10	6376.50
1650.10	6526.50
1700.10	6798.50
1750.10	6960.30
1800.10	7220.20
1850.10	7386.50
1900.10	7543.10
1950.10	7778.50
2000.10	8008.90
2050.10	8203.50
2100.10	8422.50
2150.10	8565.30
2200.10	8740.00
2250.10	9032.50
2300.10	9139.60
2350.10	9348.10
2400.10	9606.20
2450.10	9770.00
2500.10	9996.10
2550.10	10265.50
2600.10	10346.50
2650.10	10671.30
2700.10	10804.10
2750.10	11052.90
2800.10	11153.50
2850.10	11425.60
2900.10	11578.10
2950.10	11771.70
3000.10	11962.00
3050.10	12159.30
3100.10	12396.70
3150.10	12594.10
3200.10	12779.60
3250.10	12910.90
3300.10	13196.50
3350.10	13388.50
3400.10	13514.20
3450.10	13827.30
3500.10	13942.90
3550.10	14263.30
