CPTime	InternalTime

100.10	1194.10
150.10	1798.60
200.10	2431.10
250.10	2976.10
300.10	3572.20
350.00	4227.70
400.00	4844.90
450.00	5423.50
500.00	5955.10
550.00	6540.10
600.00	7243.70
650.00	7888.10
700.00	8417.30
750.00	9101.50
800.00	9662.50
850.00	10325.80
900.00	10840.30
950.00	11472.40
1000.00	12061.30
1050.00	12670.20
1100.00	13222.10
1150.00	13890.10
1200.00	14509.00
1250.10	15058.90
1300.10	15694.10
1350.10	16218.10
1400.10	16860.70
1450.10	17445.70
1500.10	18092.10
1550.10	18684.70
1600.10	19155.50
1650.10	19744.50
1700.10	20433.70
1750.10	21212.20
1800.10	21790.70
1850.10	22422.10
1900.10	22823.00
1950.10	23325.80
2000.10	24144.10
2050.10	24640.90
2100.10	25310.10
2150.10	25814.70
2200.10	26520.10
2250.10	27218.50
2300.10	27607.00
2350.10	28392.10
2400.10	28985.10
2450.10	29549.30
2500.10	30090.10
2550.10	30866.10
2600.10	31466.50
2650.10	31910.80
2700.10	32425.50
2750.10	33264.10
2800.10	33646.50
2850.10	34355.30
2900.10	35038.50
2950.10	35659.40
3000.10	36142.70
3050.10	36773.10
3100.10	37252.60
3150.10	38222.40
3200.10	38488.30
3250.10	39117.30
3300.10	39664.90
3350.10	40425.70
3400.10	41186.50
3450.10	41475.10
3500.10	42299.80
3550.10	42885.10
