ProtocolTime	Work

100	185.768062
150	85.078144
200	50.748468
250	32.414967
300	23.406345
350	16.375394
400	13.103398
450	10.585441
500	9.254055
550	7.409899
600	6.105418
650	5.471872
700	4.895282
750	4.491904
800	3.600966
850	3.609155
900	3.164375
950	3.139611
1000	2.905569
1050	2.100324
1100	2.123307
1150	1.971528
1200	1.664905
1250	1.760030
1300	1.536259
1350	1.606068
1400	1.593299
1450	1.442555
1500	1.505490
1550	1.326460
1600	1.174984
1650	1.224000
1700	1.041712
1750	1.147476
1800	0.846872
1850	0.938465
1900	0.904184
1950	0.846488
2000	1.075529
2050	0.841375
2100	0.827370
2150	0.666370
2200	0.807252
2250	0.826151
2300	0.725648
2350	0.707475
2400	0.700848
2450	0.511891
2500	0.638526
2550	0.537622
2600	0.640891
2650	0.710839
2700	0.507921
2750	0.671003
2800	0.590476
2850	0.511381
2900	0.503570
2950	0.283228
3000	0.351669
3050	0.501643
3100	0.547916
3150	0.525293
3200	0.474383
3250	0.478294
3300	0.557991
3350	0.514712
3400	0.442946
3450	0.363926
3500	0.491266
3550	0.413384
