CPTime	InternalTime

100.10	8177.10
150.10	12561.10
200.10	16750.90
250.10	20594.80
300.10	24784.10
350.00	29468.50
400.00	33167.50
450.00	37461.90
500.00	41890.10
550.00	46102.10
600.00	50350.30
650.00	54259.60
700.00	59491.00
750.00	62374.60
800.00	66853.70
850.00	70657.30
900.00	74541.70
950.00	78466.80
1000.00	83637.50
1050.00	87746.20
1100.00	91629.70
1150.00	95793.10
1200.00	100236.90
1250.10	105006.90
1300.10	108817.10
1350.10	112206.50
1400.10	116166.10
1450.10	120917.30
1500.10	125723.20
1550.10	129630.10
1600.10	133515.10
1650.10	138315.70
1700.10	141884.10
1750.10	146455.90
1800.10	149925.10
1850.10	154149.20
1900.10	158878.60
1950.10	162781.10
2000.10	167475.10
2050.10	171197.70
2100.10	173900.10
2150.10	179117.20
2200.10	183876.90
2250.10	188660.00
2300.10	191856.10
2350.10	196773.70
2400.10	200539.20
2450.10	205147.70
2500.10	209761.60
2550.10	213063.80
2600.10	217534.90
2650.10	219412.10
2700.10	225586.10
2750.10	231050.50
2800.10	234690.40
2850.10	239292.10
2900.10	242312.00
2950.10	247890.50
3000.10	250743.70
3050.10	254854.70
3100.10	259926.50
3150.10	264280.60
3200.10	267008.10
3250.10	272276.90
3300.10	275123.30
3350.10	279222.40
3400.10	283764.90
3450.10	289682.50
3500.10	293921.70
3550.10	296755.30
