ProtocolTime	Work

100	126.113514
150	56.505191
200	32.895688
250	20.637255
300	14.004761
350	10.044407
400	7.970538
450	6.645420
500	5.142299
550	3.983694
600	3.370665
650	3.054043
700	2.484249
750	2.361397
800	1.894146
850	1.973687
900	1.483085
950	1.580653
1000	1.050030
1050	1.256558
1100	1.019098
1150	1.269853
1200	1.037791
1250	0.771542
1300	0.710492
1350	0.765551
1400	0.653063
1450	0.704094
1500	0.604141
1550	0.552346
1600	0.552874
1650	0.518927
1700	0.635981
1750	0.515719
1800	0.611039
1850	0.309015
1900	0.341726
1950	0.415926
2000	0.354230
2050	0.313455
2100	0.275505
2150	0.398271
2200	0.288513
2250	0.334320
2300	0.329186
2350	0.258733
2400	0.331166
2450	0.233297
2500	0.309844
2550	0.126321
2600	0.133885
2650	0.283641
2700	0.112312
2750	0.281679
2800	0.187627
2850	0.231817
2900	0.241374
2950	0.197367
3000	0.178401
3050	0.266040
3100	0.101873
3150	0.207324
3200	0.073185
3250	0.114998
3300	0.189918
3350	0.189870
3400	0.058286
3450	0.170473
3500	0.118544
3550	0.206920
