ProtocolTime	Work

100	8.388162
150	10.843564
200	12.517677
250	14.627096
300	16.683963
350	17.921666
400	19.847706
450	21.663811
500	23.696893
550	24.300797
600	26.744143
650	29.434166
700	31.267677
750	33.147992
800	34.751072
850	35.478928
900	36.676074
950	39.187143
1000	41.331958
1050	43.195590
1100	45.819099
1150	47.325192
1200	51.067598
1250	50.884390
1300	52.577709
1350	54.486118
1400	55.410103
1450	58.520955
1500	61.031688
1550	63.003578
1600	64.709704
1650	65.177677
1700	66.129438
1750	69.957016
1800	70.868394
1850	72.950248
1900	75.556265
1950	77.215645
2000	78.846047
2050	82.309094
2100	83.220387
2150	84.036826
2200	88.243623
2250	85.918461
2300	89.279729
2350	89.982727
2400	94.055122
2450	94.864313
2500	99.191294
2550	98.530352
2600	102.166931
2650	101.063815
2700	103.677964
2750	103.686595
2800	110.014423
2850	110.598605
2900	113.661697
2950	113.853560
3000	119.847435
3050	117.674396
3100	119.274800
3150	119.436855
3200	124.203376
3250	125.808184
3300	127.783943
3350	127.727353
3400	129.093175
3450	131.617305
3500	134.462759
3550	136.227087
