CPTime	InternalTime

100.10	1208.30
150.10	1793.70
200.10	2448.70
250.10	2959.00
300.10	3632.30
350.00	4269.70
400.00	4774.10
450.00	5416.90
500.00	6052.10
550.00	6644.10
600.00	7220.10
650.00	7913.60
700.00	8566.10
750.00	8989.70
800.00	9618.50
850.00	10245.70
900.00	10840.60
950.00	11422.50
1000.00	11952.70
1050.00	12715.60
1100.00	13254.10
1150.00	13864.90
1200.00	14514.10
1250.10	15027.70
1300.10	15611.50
1350.10	16148.80
1400.10	16845.50
1450.10	17599.70
1500.10	18169.90
1550.10	18679.60
1600.10	19335.90
1650.10	19898.50
1700.10	20580.10
1750.10	20935.60
1800.10	21603.10
1850.10	22257.50
1900.10	22906.50
1950.10	23507.10
2000.10	24292.10
2050.10	24687.60
2100.10	25185.10
2150.10	25782.10
2200.10	26599.30
2250.10	27227.30
2300.10	27787.60
2350.10	28258.10
2400.10	28841.50
2450.10	29455.30
2500.10	29984.00
2550.10	30648.10
2600.10	31206.70
2650.10	31840.10
2700.10	32538.70
2750.10	33218.10
2800.10	33656.80
2850.10	34273.90
2900.10	35157.10
2950.10	35684.60
3000.10	35966.80
3050.10	36766.90
3100.10	37609.10
3150.10	37796.10
3200.10	38707.30
3250.10	38982.70
3300.10	39689.40
3350.10	40324.10
3400.10	41007.60
3450.10	41390.90
3500.10	42278.70
3550.10	42547.60
