ProtocolTime	Work

100	217.302205
150	122.491534
200	87.991688
250	76.243957
300	67.954338
350	66.628084
400	65.441714
450	68.812939
500	67.903339
550	69.295513
600	71.486121
650	75.516904
700	75.247041
750	80.048149
800	81.910793
850	86.216477
900	86.332617
950	91.127100
1000	93.693018
1050	96.083137
1100	98.799635
1150	102.150496
1200	104.974714
1250	108.224772
1300	112.882933
1350	115.618039
1400	119.773759
1450	119.582723
1500	125.550119
1550	128.178919
1600	132.425243
1650	135.668678
1700	135.601751
1750	142.243543
1800	141.867310
1850	146.178327
1900	150.070520
1950	155.808209
2000	154.711107
2050	161.883589
2100	163.913310
2150	164.082387
2200	167.077582
2250	169.844140
2300	174.935815
2350	179.194204
2400	178.948870
2450	180.302840
2500	190.687226
2550	189.508387
2600	191.594529
2650	192.057442
2700	199.565791
2750	203.798801
2800	201.720439
2850	210.802349
2900	213.656367
2950	219.283105
3000	220.400909
3050	217.141278
3100	223.847270
3150	230.224203
3200	229.948038
3250	232.748582
3300	233.859061
3350	239.749198
3400	243.046257
3450	246.977061
3500	248.897299
3550	253.694437
