ProtocolTime	Work

5	34.074634
15	103.649226
25	172.604990
35	241.951831
45	310.513655
55	380.611877
65	450.156497
75	519.171995
85	588.146858
95	657.760225
105	725.439387
115	795.365394
125	864.988624
135	936.471405
145	1004.834932
155	1074.909973
165	1141.859294
175	1209.233208
185	1284.609840
195	1350.119326
