ProtocolTime	Work

5	8.323171
10	4.480600
15	3.552536
20	3.362588
25	3.076488
30	2.989196
35	3.333684
40	3.468492
45	3.635149
50	3.906264
55	3.863532
60	4.125144
65	4.561286
70	4.685894
75	5.067245
80	5.447398
85	5.501059
90	5.706381
95	6.319714
100	6.306186
105	6.682984
110	6.724798
115	6.930160
120	7.136334
125	7.628890
130	7.955208
135	8.188030
140	8.957077
145	8.734404
150	9.110513
155	9.610095
160	9.504566
165	10.198608
170	10.184488
175	10.908190
180	10.513334
185	11.120649
190	11.489675
195	11.810253
200	12.144663
