ProtocolTime	Work

5	3.029542
10	6.101347
15	9.114118
20	12.173717
25	15.248498
30	18.289809
35	21.463488
40	24.466186
45	27.485243
50	30.575192
55	33.662946
60	36.694057
65	39.821119
70	42.845296
75	45.822496
80	48.907646
85	52.061485
90	55.086011
95	58.263053
100	61.118832
105	64.284707
110	67.287607
115	70.457041
120	73.350604
125	76.472638
130	79.625874
135	82.635434
140	85.563935
145	88.809286
150	91.747856
155	94.898600
160	98.042849
165	100.888275
170	104.204722
175	107.245168
180	110.190198
185	113.278582
190	116.284911
195	119.447797
200	122.355495
