ProtocolTime	Work

5	1.469578
10	2.995927
15	4.492190
20	6.002264
25	7.542399
30	9.133386
35	10.718111
40	12.208884
45	13.560050
50	15.275957
55	16.791583
60	18.217836
65	19.907101
70	21.199940
75	22.743243
80	24.245880
85	25.833805
90	27.394044
95	29.019441
100	30.295598
105	32.142899
110	33.422633
115	35.203513
120	36.490329
125	38.024500
130	39.665681
135	41.052889
140	42.644126
145	44.404712
150	45.610168
155	47.290994
160	48.919839
165	50.175391
170	51.965754
175	53.379553
180	54.888872
185	56.336035
190	57.895459
195	59.667468
200	60.904002
