Time	Work

500.100000	1983.885796
500.200000	863.053619
500.300000	499.301351
500.400000	491.855456
500.500000	316.662075
500.600000	241.687388
500.700000	218.545394
500.800000	244.164500
500.900000	168.843833
501.000000	265.498104
501.100000	193.611801
501.200000	177.420901
501.300000	242.758248
501.400000	117.793050
501.500000	234.223505
