Time	Work

500.100000	752.544106
500.200000	396.664659
500.300000	279.673206
500.400000	227.958217
500.500000	201.763907
500.600000	191.076301
500.700000	180.257378
500.800000	177.290438
500.900000	177.486695
501.000000	183.887130
501.100000	186.446811
501.200000	190.558220
501.300000	200.360279
501.400000	205.997221
501.500000	210.455104
501.600000	218.404429
501.700000	226.302009
501.800000	234.420239
501.900000	242.414707
502.000000	249.621315
