Time	Work

500.100000	0.344679
500.200000	0.148525
500.300000	0.044825
500.400000	0.050041
500.500000	0.051192
500.600000	0.005698
500.700000	0.017442
500.800000	0.016058
500.900000	0.027176
501.000000	0.012840
