Time	Work

500.100000	17.961692
500.200000	3.874065
500.300000	2.584290
500.400000	0.896565
500.500000	1.729605
500.600000	0.422338
500.700000	-0.137586
500.800000	1.338017
500.900000	1.049968
501.000000	0.242726
