Time	Work

500.100000	0.351679
500.200000	0.102286
500.300000	0.070656
500.400000	0.045257
500.500000	0.046853
500.600000	0.037456
500.700000	0.024245
500.800000	0.035482
500.900000	0.034327
501.000000	0.011555
