Time	AutoCorrelation
17.000000	0.104867
17.100000	0.104148
17.200000	0.103472
17.300000	0.102809
17.400000	0.102081
17.500000	0.101361
17.600000	0.100631
17.700000	0.099927
17.800000	0.099207
17.900000	0.098659
18.000000	0.098136
18.100000	0.097638
18.200000	0.097273
18.300000	0.096929
18.400000	0.096521
18.500000	0.096149
18.600000	0.095786
18.700000	0.095421
18.800000	0.095092
18.900000	0.094666
19.000000	0.094118
19.100000	0.093510
19.200000	0.092970
19.300000	0.092424
19.400000	0.091802
19.500000	0.091120
19.600000	0.090415
19.700000	0.089866
19.800000	0.089399
19.900000	0.088924
20.000000	0.088228
20.100000	0.087526
20.200000	0.086866
20.300000	0.086167
20.400000	0.085440
20.500000	0.084835
20.600000	0.084431
20.700000	0.084052
20.800000	0.083791
20.900000	0.083470
21.000000	0.083179
21.100000	0.083022
21.200000	0.083009
21.300000	0.083047
21.400000	0.083025
21.500000	0.083025
21.600000	0.083004
21.700000	0.082927
21.800000	0.082754
21.900000	0.082573
22.000000	0.082405
22.100000	0.082243
22.200000	0.082025
22.300000	0.081760
22.400000	0.081589
22.500000	0.081327
22.600000	0.080979
22.700000	0.080698
22.800000	0.080411
22.900000	0.080094
23.000000	0.079738
23.100000	0.079257
23.200000	0.078636
23.300000	0.077994
23.400000	0.077376
23.500000	0.076835
23.600000	0.076304
23.700000	0.075735
23.800000	0.075022
23.900000	0.074215
24.000000	0.073498
24.100000	0.072869
24.200000	0.072209
24.300000	0.071522
24.400000	0.070792
24.500000	0.069938
24.600000	0.069103
24.700000	0.068187
24.800000	0.067400
24.900000	0.066593
25.000000	0.065777
25.100000	0.065018
25.200000	0.064253
25.300000	0.063460
25.400000	0.062802
25.500000	0.062211
25.600000	0.061482
25.700000	0.060769
25.800000	0.060083
25.900000	0.059259
26.000000	0.058353
26.100000	0.057530
26.200000	0.056770
26.300000	0.056109
26.400000	0.055450
26.500000	0.054832
26.600000	0.054225
26.700000	0.053599
26.800000	0.052866
26.900000	0.052248
27.000000	0.051693
27.100000	0.051143
27.200000	0.050717
27.300000	0.050307
27.400000	0.049848
27.500000	0.049361
27.600000	0.048872
27.700000	0.048348
27.800000	0.047776
27.900000	0.047229
28.000000	0.046844
28.100000	0.046357
28.200000	0.045767
28.300000	0.045123
28.400000	0.044478
28.500000	0.043866
28.600000	0.043338
28.700000	0.042910
28.800000	0.042513
28.900000	0.042091
29.000000	0.041499
29.100000	0.040733
29.200000	0.039929
29.300000	0.039065
29.400000	0.038271
29.500000	0.037524
29.600000	0.036815
29.700000	0.036263
29.800000	0.035759
29.900000	0.035226
30.000000	0.034791
30.100000	0.034518
30.200000	0.034247
30.300000	0.033880
30.400000	0.033486
30.500000	0.033161
30.600000	0.032834
30.700000	0.032467
30.800000	0.032028
30.900000	0.031620
31.000000	0.031141
31.100000	0.030572
31.200000	0.029990
31.300000	0.029368
31.400000	0.028822
31.500000	0.028214
31.600000	0.027605
31.700000	0.026996
31.800000	0.026361
31.900000	0.025701
32.000000	0.025059
32.100000	0.024526
32.200000	0.024082
32.300000	0.023660
32.400000	0.023272
32.500000	0.022888
32.600000	0.022540
32.700000	0.022112
32.800000	0.021741
32.900000	0.021357
33.000000	0.020901
33.100000	0.020393
33.200000	0.019817
33.300000	0.019279
33.400000	0.018862
33.500000	0.018459
33.600000	0.018062
33.700000	0.017724
33.800000	0.017315
33.900000	0.016890
34.000000	0.016275
34.100000	0.015589
34.200000	0.014806
34.300000	0.014053
34.400000	0.013285
34.500000	0.012480
34.600000	0.011646
34.700000	0.010748
34.800000	0.009884
34.900000	0.009007
35.000000	0.008192
35.100000	0.007562
35.200000	0.007079
35.300000	0.006641
35.400000	0.006026
35.500000	0.005310
35.600000	0.004441
35.700000	0.003506
35.800000	0.002584
35.900000	0.001603
36.000000	0.000592
36.100000	-0.000530
36.200000	-0.001618
36.300000	-0.002596
36.400000	-0.003479
36.500000	-0.004314
36.600000	-0.005080
36.700000	-0.005777
36.800000	-0.006529
36.900000	-0.007305
37.000000	-0.007984
37.100000	-0.008694
37.200000	-0.009320
37.300000	-0.009928
37.400000	-0.010489
37.500000	-0.010959
37.600000	-0.011490
37.700000	-0.012162
37.800000	-0.012849
37.900000	-0.013631
38.000000	-0.014575
38.100000	-0.015438
38.200000	-0.016331
38.300000	-0.017191
38.400000	-0.018134
38.500000	-0.019176
38.600000	-0.020250
38.700000	-0.021265
38.800000	-0.022083
38.900000	-0.022725
39.000000	-0.023420
39.100000	-0.024064
39.200000	-0.024711
39.300000	-0.025472
39.400000	-0.026247
39.500000	-0.027033
39.600000	-0.027826
39.700000	-0.028582
39.800000	-0.029311
39.900000	-0.030048
40.000000	-0.030724
40.100000	-0.031323
40.200000	-0.031838
40.300000	-0.032297
40.400000	-0.032812
40.500000	-0.033236
40.600000	-0.033555
40.700000	-0.033888
40.800000	-0.034275
40.900000	-0.034647
41.000000	-0.034957
41.100000	-0.035330
41.200000	-0.035748
41.300000	-0.036067
41.400000	-0.036299
41.500000	-0.036525
41.600000	-0.036773
41.700000	-0.036948
41.800000	-0.037066
41.900000	-0.037291
42.000000	-0.037588
42.100000	-0.037887
42.200000	-0.038227
42.300000	-0.038591
42.400000	-0.038954
42.500000	-0.039361
42.600000	-0.039698
42.700000	-0.039849
42.800000	-0.039728
42.900000	-0.039494
43.000000	-0.039289
43.100000	-0.039131
43.200000	-0.038833
43.300000	-0.038536
43.400000	-0.038283
43.500000	-0.037834
43.600000	-0.037426
43.700000	-0.037024
43.800000	-0.036566
43.900000	-0.036200
44.000000	-0.035779
44.100000	-0.035240
44.200000	-0.034661
44.300000	-0.034074
44.400000	-0.033545
44.500000	-0.033108
44.600000	-0.032780
44.700000	-0.032583
44.800000	-0.032417
44.900000	-0.032356
45.000000	-0.032314
45.100000	-0.032328
45.200000	-0.032207
45.300000	-0.031992
45.400000	-0.031767
45.500000	-0.031521
45.600000	-0.031335
45.700000	-0.031091
45.800000	-0.030897
45.900000	-0.030786
46.000000	-0.030723
46.100000	-0.030711
46.200000	-0.030605
46.300000	-0.030443
46.400000	-0.030295
46.500000	-0.030189
46.600000	-0.030036
46.700000	-0.029827
46.800000	-0.029564
46.900000	-0.029358
47.000000	-0.029127
47.100000	-0.028996
47.200000	-0.028899
47.300000	-0.028755
47.400000	-0.028571
47.500000	-0.028322
47.600000	-0.028146
47.700000	-0.027922
47.800000	-0.027544
47.900000	-0.027088
48.000000	-0.026611
48.100000	-0.026184
48.200000	-0.025760
48.300000	-0.025284
48.400000	-0.024778
48.500000	-0.024100
48.600000	-0.023371
48.700000	-0.022641
48.800000	-0.021982
48.900000	-0.021356
49.000000	-0.020730
49.100000	-0.020102
49.200000	-0.019420
49.300000	-0.018769
49.400000	-0.018175
49.500000	-0.017682
49.600000	-0.017225
49.700000	-0.016723
49.800000	-0.016036
49.900000	-0.015334
