Time	AutoCorrelation
16.900000	-0.002337
17.000000	-0.003018
17.100000	-0.003596
17.200000	-0.004057
17.300000	-0.004018
17.400000	-0.004136
17.500000	-0.004501
17.600000	-0.004843
17.700000	-0.004987
17.800000	-0.005214
17.900000	-0.004867
18.000000	-0.004736
18.100000	-0.004686
18.200000	-0.004585
18.300000	-0.004553
18.400000	-0.004637
18.500000	-0.004462
18.600000	-0.004675
18.700000	-0.004609
18.800000	-0.004649
18.900000	-0.004713
19.000000	-0.004906
19.100000	-0.005146
19.200000	-0.005184
19.300000	-0.005449
19.400000	-0.005582
19.500000	-0.005522
19.600000	-0.005550
19.700000	-0.005496
19.800000	-0.005021
19.900000	-0.004257
20.000000	-0.003346
20.100000	-0.002775
20.200000	-0.002085
20.300000	-0.001529
20.400000	-0.000890
20.500000	-0.000345
20.600000	0.000181
20.700000	0.000219
20.800000	0.000515
20.900000	0.000929
21.000000	0.000974
21.100000	0.001192
21.200000	0.000823
21.300000	0.000489
21.400000	0.000344
21.500000	0.000024
21.600000	-0.000422
21.700000	-0.000644
21.800000	-0.001149
21.900000	-0.001428
22.000000	-0.001457
22.100000	-0.001425
22.200000	-0.001202
22.300000	-0.000664
22.400000	-0.000131
22.500000	0.000304
22.600000	0.000231
22.700000	0.000514
22.800000	0.000645
22.900000	0.000922
23.000000	0.001077
23.100000	0.001475
23.200000	0.001440
23.300000	0.001616
23.400000	0.001973
23.500000	0.002384
23.600000	0.002880
23.700000	0.003046
23.800000	0.003072
23.900000	0.002653
24.000000	0.002551
24.100000	0.002246
24.200000	0.002021
24.300000	0.001714
24.400000	0.001499
24.500000	0.001748
24.600000	0.001929
24.700000	0.002156
24.800000	0.002499
24.900000	0.002364
25.000000	0.002056
25.100000	0.001855
25.200000	0.001681
25.300000	0.001348
25.400000	0.001119
25.500000	0.000908
25.600000	0.001004
25.700000	0.001203
25.800000	0.001229
25.900000	0.001520
26.000000	0.001894
26.100000	0.002187
26.200000	0.002253
26.300000	0.001958
26.400000	0.001756
26.500000	0.001313
26.600000	0.000907
26.700000	0.000535
26.800000	0.000225
26.900000	0.000433
27.000000	0.000568
27.100000	0.000726
27.200000	0.000667
27.300000	0.000558
27.400000	0.000513
27.500000	0.000636
27.600000	0.000716
27.700000	0.000886
27.800000	0.001082
27.900000	0.001217
28.000000	0.001111
28.100000	0.000900
28.200000	0.001117
28.300000	0.001287
28.400000	0.001193
28.500000	0.000747
28.600000	-0.000017
28.700000	-0.000463
28.800000	-0.000534
28.900000	-0.000685
29.000000	-0.000605
29.100000	-0.000834
29.200000	-0.000558
29.300000	-0.000660
29.400000	-0.000674
29.500000	-0.000687
29.600000	-0.000680
29.700000	-0.000682
29.800000	-0.000317
29.900000	0.000005
30.000000	0.000190
30.100000	0.000656
30.200000	0.001076
30.300000	0.001314
30.400000	0.001632
30.500000	0.001960
30.600000	0.001978
30.700000	0.002000
30.800000	0.001899
30.900000	0.001753
31.000000	0.001594
31.100000	0.001462
31.200000	0.001168
31.300000	0.000954
31.400000	0.000616
31.500000	0.000499
31.600000	0.000509
31.700000	0.000415
31.800000	0.000199
31.900000	-0.000502
32.000000	-0.001137
32.100000	-0.001512
32.200000	-0.001475
32.300000	-0.001537
32.400000	-0.001399
32.500000	-0.001239
32.600000	-0.001382
32.700000	-0.001221
32.800000	-0.001121
32.900000	-0.001137
33.000000	-0.001079
33.100000	-0.001015
33.200000	-0.001176
33.300000	-0.001180
33.400000	-0.001521
33.500000	-0.001678
33.600000	-0.001376
33.700000	-0.001262
33.800000	-0.001287
33.900000	-0.001159
34.000000	-0.001053
34.100000	-0.000803
34.200000	-0.000870
34.300000	-0.001294
34.400000	-0.001597
34.500000	-0.001971
34.600000	-0.002597
34.700000	-0.002898
34.800000	-0.003051
34.900000	-0.003265
35.000000	-0.003364
35.100000	-0.003089
35.200000	-0.002650
35.300000	-0.002156
35.400000	-0.001413
35.500000	-0.000822
35.600000	-0.000745
35.700000	-0.000769
35.800000	-0.000695
35.900000	-0.000662
36.000000	-0.000736
36.100000	-0.000701
36.200000	-0.000803
36.300000	-0.000649
36.400000	-0.000199
36.500000	0.000055
36.600000	-0.000225
36.700000	-0.000435
36.800000	-0.000638
36.900000	-0.000789
37.000000	-0.001027
37.100000	-0.001419
37.200000	-0.001743
37.300000	-0.001889
37.400000	-0.001613
37.500000	-0.001304
37.600000	-0.000897
37.700000	-0.000698
37.800000	-0.000199
37.900000	0.000430
38.000000	0.001016
38.100000	0.001578
38.200000	0.002215
38.300000	0.002810
38.400000	0.003358
38.500000	0.004202
38.600000	0.005021
38.700000	0.005673
38.800000	0.006276
38.900000	0.006294
39.000000	0.006229
39.100000	0.006076
39.200000	0.005767
39.300000	0.005524
39.400000	0.005086
39.500000	0.004927
39.600000	0.005022
39.700000	0.004916
39.800000	0.004592
39.900000	0.004249
40.000000	0.003976
40.100000	0.004021
40.200000	0.003879
40.300000	0.003442
40.400000	0.003160
40.500000	0.002599
40.600000	0.002294
40.700000	0.001653
40.800000	0.001227
40.900000	0.001052
41.000000	0.000805
41.100000	0.000745
41.200000	0.000661
41.300000	0.000271
41.400000	0.000069
41.500000	0.000150
41.600000	-0.000131
41.700000	0.000347
41.800000	0.000864
41.900000	0.001020
42.000000	0.001438
42.100000	0.002055
42.200000	0.002353
42.300000	0.002678
42.400000	0.002991
42.500000	0.003337
42.600000	0.003460
42.700000	0.003547
42.800000	0.003766
42.900000	0.003438
43.000000	0.002719
43.100000	0.002228
43.200000	0.001599
43.300000	0.001073
43.400000	0.000494
43.500000	-0.000325
43.600000	-0.001093
43.700000	-0.001749
43.800000	-0.001945
43.900000	-0.002585
44.000000	-0.003194
44.100000	-0.003782
44.200000	-0.004080
44.300000	-0.004895
44.400000	-0.005545
44.500000	-0.005784
44.600000	-0.005828
44.700000	-0.005783
44.800000	-0.005547
44.900000	-0.005272
45.000000	-0.005133
45.100000	-0.004887
45.200000	-0.004755
45.300000	-0.004531
45.400000	-0.004240
45.500000	-0.004181
45.600000	-0.004092
45.700000	-0.004219
45.800000	-0.004386
45.900000	-0.004528
46.000000	-0.004746
46.100000	-0.004894
46.200000	-0.005073
46.300000	-0.005158
46.400000	-0.004977
46.500000	-0.004661
46.600000	-0.004171
46.700000	-0.003674
46.800000	-0.003460
46.900000	-0.003403
47.000000	-0.002937
47.100000	-0.002315
47.200000	-0.001764
47.300000	-0.001376
47.400000	-0.001019
47.500000	-0.000839
47.600000	-0.000774
47.700000	-0.000820
47.800000	-0.001171
47.900000	-0.001476
48.000000	-0.001715
48.100000	-0.002043
48.200000	-0.002228
48.300000	-0.002321
48.400000	-0.002263
48.500000	-0.001931
48.600000	-0.001633
48.700000	-0.001650
48.800000	-0.001554
48.900000	-0.001708
49.000000	-0.001556
49.100000	-0.001164
49.200000	-0.000737
49.300000	-0.000630
49.400000	-0.000560
49.500000	-0.000500
49.600000	-0.000161
49.700000	0.000389
49.800000	0.000784
49.900000	0.001090
50.000000	0.000785
50.100000	0.000671
50.200000	0.000586
50.300000	0.000523
50.400000	0.000562
50.500000	0.000907
50.600000	0.001120
50.700000	0.001313
50.800000	0.001325
50.900000	0.001120
51.000000	0.001110
51.100000	0.000679
51.200000	0.000348
51.300000	0.000301
51.400000	0.000671
51.500000	0.001174
51.600000	0.001812
51.700000	0.002462
51.800000	0.002565
51.900000	0.002615
52.000000	0.002551
52.100000	0.002683
52.200000	0.003103
52.300000	0.003547
52.400000	0.003365
52.500000	0.003085
52.600000	0.002892
52.700000	0.002650
52.800000	0.002336
52.900000	0.001962
53.000000	0.001426
53.100000	0.001046
53.200000	0.000833
53.300000	0.001203
53.400000	0.001658
53.500000	0.002323
53.600000	0.002974
53.700000	0.003750
53.800000	0.004442
53.900000	0.004583
54.000000	0.004672
54.100000	0.004300
54.200000	0.003655
54.300000	0.002585
54.400000	0.001257
54.500000	0.000150
54.600000	-0.000911
54.700000	-0.001641
54.800000	-0.002340
54.900000	-0.002845
55.000000	-0.003238
55.100000	-0.003755
55.200000	-0.004223
55.300000	-0.004642
55.400000	-0.004888
55.500000	-0.004916
55.600000	-0.004576
55.700000	-0.003988
55.800000	-0.003316
55.900000	-0.002664
56.000000	-0.002277
56.100000	-0.001574
56.200000	-0.000909
56.300000	-0.000930
56.400000	-0.000726
56.500000	-0.000065
56.600000	0.000642
56.700000	0.000746
56.800000	0.000983
56.900000	0.001105
57.000000	0.001109
57.100000	0.000917
57.200000	0.000607
57.300000	0.000349
57.400000	0.000000
57.500000	-0.000240
57.600000	-0.000471
57.700000	-0.000599
57.800000	-0.000944
57.900000	-0.001352
58.000000	-0.001451
58.100000	-0.001757
58.200000	-0.001717
58.300000	-0.001692
58.400000	-0.001733
58.500000	-0.001729
58.600000	-0.001731
58.700000	-0.001591
58.800000	-0.001407
58.900000	-0.000913
59.000000	-0.000870
59.100000	-0.000910
59.200000	-0.001073
59.300000	-0.001024
59.400000	-0.001215
59.500000	-0.001756
59.600000	-0.002360
59.700000	-0.003176
59.800000	-0.003767
59.900000	-0.004226
60.000000	-0.004509
60.100000	-0.004626
60.200000	-0.004553
60.300000	-0.004290
60.400000	-0.004305
60.500000	-0.003881
60.600000	-0.003262
60.700000	-0.002180
60.800000	-0.001303
60.900000	-0.000834
61.000000	-0.000391
61.100000	-0.000013
61.200000	0.000466
61.300000	0.000832
61.400000	0.001511
61.500000	0.002334
61.600000	0.003011
61.700000	0.003243
61.800000	0.003103
61.900000	0.002958
62.000000	0.002951
62.100000	0.002927
62.200000	0.002818
62.300000	0.002585
62.400000	0.001886
62.500000	0.001579
62.600000	0.001113
62.700000	0.000845
62.800000	0.000594
62.900000	0.000175
63.000000	0.000026
63.100000	-0.000349
63.200000	-0.000630
63.300000	-0.001232
63.400000	-0.001811
63.500000	-0.002283
63.600000	-0.002447
63.700000	-0.002646
63.800000	-0.002384
63.900000	-0.002186
64.000000	-0.001413
64.100000	-0.001071
64.200000	-0.000737
64.300000	-0.000584
64.400000	-0.000001
64.500000	0.000243
64.600000	0.000013
64.700000	0.000056
64.800000	-0.000004
64.900000	-0.000119
65.000000	-0.000214
65.100000	-0.000919
65.200000	-0.001202
65.300000	-0.001242
65.400000	-0.001353
65.500000	-0.001067
65.600000	-0.000891
65.700000	-0.000921
65.800000	-0.000999
65.900000	-0.000980
66.000000	-0.000981
66.100000	-0.001190
66.200000	-0.001356
66.300000	-0.001598
66.400000	-0.001992
66.500000	-0.001970
66.600000	-0.001440
66.700000	-0.001184
66.800000	-0.001025
66.900000	-0.000909
67.000000	-0.000570
67.100000	-0.000410
67.200000	-0.000344
67.300000	-0.000308
67.400000	-0.000493
67.500000	-0.000304
67.600000	-0.000509
67.700000	-0.000684
67.800000	-0.000734
67.900000	-0.000483
68.000000	-0.000155
68.100000	0.000347
68.200000	0.000548
68.300000	0.000884
68.400000	0.000978
68.500000	0.000984
68.600000	0.000945
68.700000	0.000885
68.800000	0.000449
68.900000	-0.000326
69.000000	-0.001178
69.100000	-0.001903
69.200000	-0.002176
69.300000	-0.002002
69.400000	-0.001895
69.500000	-0.002025
69.600000	-0.001957
69.700000	-0.001676
69.800000	-0.002137
69.900000	-0.002462
70.000000	-0.002213
70.100000	-0.001995
70.200000	-0.001786
70.300000	-0.001328
70.400000	-0.000917
70.500000	-0.000441
70.600000	-0.000047
70.700000	0.000388
70.800000	0.000808
70.900000	0.000920
71.000000	0.000856
71.100000	0.001338
71.200000	0.002218
71.300000	0.002751
71.400000	0.003495
71.500000	0.004041
71.600000	0.004415
71.700000	0.004552
71.800000	0.004597
71.900000	0.004998
72.000000	0.005063
72.100000	0.005260
72.200000	0.005331
72.300000	0.005405
72.400000	0.005163
72.500000	0.004984
72.600000	0.004593
72.700000	0.004234
72.800000	0.003696
72.900000	0.002918
73.000000	0.002630
73.100000	0.002313
73.200000	0.002048
73.300000	0.001677
73.400000	0.001571
73.500000	0.001670
73.600000	0.001573
73.700000	0.001535
73.800000	0.001362
73.900000	0.001100
74.000000	0.001094
74.100000	0.001362
74.200000	0.001771
74.300000	0.002036
74.400000	0.002246
74.500000	0.002515
74.600000	0.003073
74.700000	0.003626
74.800000	0.003847
74.900000	0.003877
75.000000	0.003642
75.100000	0.003893
75.200000	0.004016
75.300000	0.004022
75.400000	0.003848
75.500000	0.003466
75.600000	0.003369
75.700000	0.003304
75.800000	0.002817
75.900000	0.002612
76.000000	0.002265
76.100000	0.001952
76.200000	0.001875
76.300000	0.001590
76.400000	0.001566
76.500000	0.001556
76.600000	0.001251
76.700000	0.000922
76.800000	0.000564
76.900000	0.000488
77.000000	0.000524
77.100000	0.000525
77.200000	0.000394
77.300000	0.000050
77.400000	0.000096
77.500000	0.000372
77.600000	0.000576
77.700000	0.000770
77.800000	0.000844
77.900000	0.000879
78.000000	0.001115
78.100000	0.001324
78.200000	0.001451
78.300000	0.001286
78.400000	0.001073
78.500000	0.001000
78.600000	0.001486
78.700000	0.002139
78.800000	0.002065
78.900000	0.001860
79.000000	0.001542
79.100000	0.001134
79.200000	0.000832
79.300000	0.000877
79.400000	0.001141
79.500000	0.001793
79.600000	0.002529
79.700000	0.003371
79.800000	0.004033
79.900000	0.004603
80.000000	0.005313
80.100000	0.006031
80.200000	0.006632
80.300000	0.006605
80.400000	0.006478
80.500000	0.006219
80.600000	0.006003
80.700000	0.005685
80.800000	0.005167
80.900000	0.004727
81.000000	0.004345
81.100000	0.004134
81.200000	0.003786
81.300000	0.003222
81.400000	0.002493
81.500000	0.002079
81.600000	0.001608
81.700000	0.000991
81.800000	0.000431
81.900000	-0.000085
82.000000	-0.000403
82.100000	-0.000892
82.200000	-0.001196
82.300000	-0.001329
82.400000	-0.001192
82.500000	-0.001122
82.600000	-0.001450
82.700000	-0.001928
82.800000	-0.002172
82.900000	-0.002288
83.000000	-0.002571
83.100000	-0.003034
83.200000	-0.003404
83.300000	-0.003646
83.400000	-0.003779
83.500000	-0.003580
83.600000	-0.003030
83.700000	-0.002401
83.800000	-0.001634
83.900000	-0.001258
84.000000	-0.000885
84.100000	-0.000515
84.200000	-0.000303
84.300000	-0.000270
84.400000	-0.000525
84.500000	-0.000549
84.600000	-0.000042
84.700000	0.000379
84.800000	0.000710
84.900000	0.000711
85.000000	0.000683
85.100000	0.000925
85.200000	0.001179
85.300000	0.001424
85.400000	0.001363
85.500000	0.000867
85.600000	-0.000018
85.700000	-0.000568
85.800000	-0.000666
85.900000	-0.000606
86.000000	-0.000234
86.100000	0.000229
86.200000	0.000145
86.300000	0.000162
86.400000	0.000428
86.500000	0.000361
86.600000	0.000537
86.700000	0.000822
86.800000	0.001163
86.900000	0.001331
87.000000	0.001409
87.100000	0.001402
87.200000	0.001473
87.300000	0.001471
87.400000	0.001033
87.500000	0.000949
87.600000	0.000915
87.700000	0.000882
87.800000	0.000985
87.900000	0.001332
88.000000	0.001371
88.100000	0.001512
88.200000	0.001042
88.300000	0.000217
88.400000	-0.000169
88.500000	-0.000780
88.600000	-0.001123
88.700000	-0.001129
88.800000	-0.001298
88.900000	-0.001540
89.000000	-0.001565
89.100000	-0.001470
89.200000	-0.000846
89.300000	-0.000421
89.400000	0.000008
89.500000	0.000398
89.600000	-0.000065
89.700000	-0.000008
89.800000	0.000447
89.900000	0.000838
90.000000	0.001116
90.100000	0.001263
90.200000	0.001478
90.300000	0.001746
90.400000	0.001837
90.500000	0.001620
90.600000	0.001661
90.700000	0.001573
90.800000	0.001647
90.900000	0.002039
91.000000	0.002348
91.100000	0.002608
91.200000	0.002707
91.300000	0.002551
91.400000	0.002223
91.500000	0.001812
91.600000	0.001808
91.700000	0.002185
91.800000	0.002510
91.900000	0.002838
92.000000	0.003188
92.100000	0.003502
92.200000	0.003672
92.300000	0.004040
92.400000	0.004131
92.500000	0.004241
92.600000	0.004298
92.700000	0.004133
92.800000	0.003878
92.900000	0.003596
93.000000	0.003220
93.100000	0.002610
93.200000	0.002207
93.300000	0.002075
93.400000	0.002088
93.500000	0.001741
93.600000	0.001220
93.700000	0.000732
93.800000	0.000479
93.900000	0.000110
94.000000	0.000087
94.100000	0.000011
94.200000	-0.000342
94.300000	-0.000544
94.400000	-0.000612
94.500000	-0.000228
94.600000	-0.000173
94.700000	0.000104
94.800000	-0.000195
94.900000	0.000021
95.000000	-0.000065
95.100000	-0.000804
95.200000	-0.001290
95.300000	-0.001600
95.400000	-0.001805
95.500000	-0.001712
95.600000	-0.001422
95.700000	-0.001328
95.800000	-0.001622
95.900000	-0.001778
96.000000	-0.001798
96.100000	-0.001468
96.200000	-0.001175
96.300000	-0.000705
96.400000	-0.000533
96.500000	-0.000420
96.600000	-0.000360
96.700000	-0.000064
96.800000	0.000376
96.900000	0.000720
97.000000	0.001198
97.100000	0.002066
97.200000	0.002818
97.300000	0.003619
97.400000	0.003828
97.500000	0.004280
97.600000	0.004112
97.700000	0.004016
97.800000	0.003511
97.900000	0.003161
98.000000	0.002858
98.100000	0.002289
98.200000	0.001996
98.300000	0.002078
98.400000	0.002304
98.500000	0.002602
98.600000	0.002743
98.700000	0.002835
98.800000	0.002895
98.900000	0.002797
99.000000	0.002303
99.100000	0.001999
99.200000	0.002079
99.300000	0.002082
99.400000	0.002543
99.500000	0.002681
99.600000	0.003188
99.700000	0.003314
99.800000	0.003867
99.900000	0.004390
