ProtocolTime	Work

5	5.729694
10	11.892896
15	17.968740
20	24.126123
25	30.244911
30	36.283708
35	42.324934
40	48.728629
45	54.512048
50	60.684397
55	66.973211
60	72.654634
65	78.860657
70	85.766965
75	91.724979
80	97.522734
85	104.114397
90	109.752080
95	115.617254
100	122.318387
105	128.163181
110	133.594130
115	140.294389
120	146.611007
125	152.106971
130	158.551836
135	164.951191
140	170.326598
145	177.124895
150	183.255378
155	188.589519
160	195.548430
165	200.981984
170	207.950231
175	213.274656
180	219.978565
185	225.204441
190	231.818200
195	238.540318
200	244.372555
