ProtocolTime	Work

5	4.255993
10	8.574085
15	12.949206
20	17.279967
25	21.580545
30	26.037250
35	30.297355
40	34.604716
45	39.057552
50	43.285369
55	47.669353
60	51.948957
65	56.241152
70	60.597294
75	65.046218
80	69.105671
85	73.615821
90	77.898083
95	82.432519
100	86.588785
105	90.911075
110	95.223713
115	99.453727
120	104.137395
125	108.151814
130	112.691436
135	116.969836
140	121.138740
145	125.725223
150	129.979642
155	134.199844
160	138.450300
165	142.860295
170	147.259175
175	151.337355
180	155.868997
185	160.284199
190	164.571023
195	168.858603
200	173.288307
