ProtocolTime	Work

5	17.131654
10	34.482118
15	51.682003
20	68.858010
25	86.559316
30	103.882975
35	120.975029
40	138.419410
45	155.317948
50	172.793747
55	190.635146
60	207.378970
65	225.605936
70	242.610709
75	259.709466
80	276.693047
85	294.311354
90	312.038768
95	328.743479
100	345.800193
105	363.481210
110	380.850072
115	398.495215
120	415.564711
125	433.245094
130	450.500244
135	467.209064
140	485.267834
145	501.651188
150	519.561740
155	536.692825
160	554.311514
165	570.962525
170	588.599060
175	606.518920
180	622.568188
185	640.148166
190	658.369714
195	675.446041
200	692.154843
