ProtocolTime	Work

5	1.209769
10	2.429523
15	3.653505
20	4.893108
25	6.115354
30	7.329065
35	8.568009
40	9.791050
45	11.035291
50	12.265031
55	13.435567
60	14.734494
65	15.931791
70	17.128875
75	18.354285
80	19.575178
85	20.838339
90	22.044735
95	23.276932
100	24.479028
105	25.676291
110	26.991815
115	28.194024
120	29.369222
125	30.620319
130	31.842230
135	33.028681
140	34.286119
145	35.488889
150	36.726968
155	37.887280
160	39.164723
165	40.346715
170	41.653281
175	42.876252
180	44.099984
185	45.259424
190	46.561532
195	47.733607
200	49.076892
