ProtocolTime	Work

5	1.705787
10	3.439886
15	5.196865
20	6.905900
25	8.657542
30	10.370375
35	12.137653
40	13.843755
45	15.568262
50	17.277109
55	19.029155
60	20.791418
65	22.508312
70	24.210767
75	25.965795
80	27.691850
85	29.429503
90	31.196294
95	32.865777
100	34.650139
105	36.301090
110	38.091529
115	39.838703
120	41.566829
125	43.297183
130	45.008445
135	46.778345
140	48.446332
145	50.261749
150	51.932829
155	53.635583
160	55.499555
165	57.189167
170	58.877428
175	60.668700
180	62.366305
185	64.131745
190	65.878423
195	67.609135
200	69.283563
