ProtocolTime	Work

5	6.042684
10	12.157590
15	18.341327
20	24.434320
25	30.502844
30	36.708441
35	42.813293
40	49.009294
45	54.948513
50	61.121882
55	67.269716
60	73.496280
65	79.670300
70	85.730470
75	91.724180
80	98.007546
85	104.009831
90	110.246979
95	116.420420
100	122.554664
105	128.680073
110	134.657697
115	140.737741
120	146.824301
125	153.092413
130	159.220700
135	165.252610
140	171.593192
145	177.424760
150	183.568764
155	189.723349
160	196.246881
165	202.044520
170	207.974643
175	214.275641
180	220.226973
185	226.416170
190	232.904356
195	238.934019
200	244.615000
