ProtocolTime	Work

5	2.679511
10	5.530926
15	8.383925
20	11.068615
25	14.036847
30	16.967226
35	19.525025
40	22.515286
45	25.146547
50	27.943926
55	30.468427
60	33.488381
65	36.437708
70	39.540137
75	41.893636
80	44.988528
85	47.639042
90	50.141982
95	53.661562
100	56.100158
