ProtocolTime	Work

5	0.813592
10	1.680972
15	2.517498
20	3.410792
25	4.273246
30	5.165640
35	5.985609
40	6.874323
45	7.781134
50	8.564569
55	9.496365
60	10.313850
65	11.230633
70	12.024617
75	12.936984
80	13.761871
85	14.731602
90	15.619035
95	16.439542
100	17.247872
105	18.123283
110	18.974092
115	19.862431
120	20.757274
125	21.591819
130	22.461836
135	23.369161
140	24.097108
145	24.986951
150	25.850471
155	26.782386
160	27.578140
165	28.483292
170	29.396189
175	30.223917
180	31.235703
185	32.005094
190	32.768526
195	33.613291
200	34.501637
