ProtocolTime	Work

5	1.705379
10	3.455136
15	5.159828
20	6.873488
25	8.622880
30	10.375180
35	12.116469
40	13.829562
45	15.620718
50	17.285513
55	19.049337
60	20.762531
65	22.569604
70	24.180168
75	25.967525
80	27.666073
85	29.497642
90	31.244771
95	32.852234
100	34.656509
105	36.339542
110	38.039519
115	39.828337
120	41.575405
125	43.304844
130	45.030558
135	46.769550
140	48.526460
145	50.263194
150	51.959976
155	53.674888
160	55.391496
165	57.160364
170	58.868097
175	60.660933
180	62.405789
185	64.139198
190	65.783778
195	67.481046
200	69.263025
