ProtocolTime	Work

5	6.054704
10	12.243785
15	18.160056
20	24.441883
25	30.603813
30	36.705520
35	42.903796
40	49.000760
45	55.090673
50	61.053794
55	67.274143
60	73.619206
65	79.391772
70	85.733644
75	92.061038
80	97.991294
85	104.079976
90	110.285514
95	116.318893
100	122.180248
